Evaluations,BestCost
100,3024.094984258502
292,2911.1368946351363
484,2789.0433808334565
676,2740.6243636012096
868,2693.7322661738604
1060,2628.4976950619384
1252,2601.934451498906
1444,2522.3232453847713
1636,2478.7987251294408
1828,2473.5104957637636
2020,2455.2669823271435
2212,2444.973030834948
2404,2434.20959016182
2596,2422.2594587810217
2788,2418.0214993451423
2980,2413.2687068425184
3172,2405.5786616351224
3364,2375.9136230222307
3556,2373.0313001805484
3748,2368.2785076779246
3940,2358.681677904859
4132,2355.2038479145544
4324,2326.8638935540735
4900,2323.7411049796683
5092,2318.5159280168596
5284,2315.4499407063304
5476,2303.561242024318
5860,2238.082410674805
6052,2237.050342053652
6244,2236.2412548472457
6436,2235.9017384383214
6628,2216.6695242889864
7588,2213.7483578744104
7972,2212.8072230353127
8164,2209.9543345975985
8548,2204.8705340696324
8740,2203.5772571578837
8932,2197.898633331056
9124,2191.34105406663
9316,2190.3059453663227
9700,2184.829580825908
9892,2168.7180193234312
10084,2128.929624050925
10468,2125.825738195793
10852,2123.387324147312
11044,2123.209559136607
11620,2122.054600849801
12004,2122.0546008498004
12196,2118.5174267303796
12580,2117.6687484054164
12964,2111.224140189563
14308,2111.1246680640697
16612,2109.6107229833337
16804,2106.960755293786
20068,2106.8738347931344
20644,2106.873834793134
22372,2104.4384188962863
22564,2102.875105830637
22948,2100.5499824319304
23140,2095.534758797573
23908,2080.7831666419934
24292,2079.970808982048
24676,2056.6510650258006
24868,2049.2709824320636
25060,2049.091475938427
25444,2047.0257438805104
25636,2036.526806144141
26404,2035.9822981712198
27940,2032.3278303711552
28516,2011.1321682194464
29476,1980.3898120489168
30244,1971.682873825166
32932,1971.3714710756758
35044,1965.3897439058624
47908,1964.7691218034893
97252,1964.1852708302108
102628,1964.0836579351746
103780,1963.8746060352712
105508,1963.6423606835617
109156,1958.3381205178323
109348,1954.5377947761176
109732,1953.2802951656658
111268,1953.239685666117
119332,1953.1167934408604
120676,1952.095105803527
123940,1945.400747908011
124708,1942.6341798754027
126244,1941.568727691981
131236,1936.961862040013
135076,1936.7896099718628
141220,1936.71647241831
148900,1935.987197768938
150244,1906.1164400175126
150628,1905.0742013673184
219556,1903.6636280406362
