Evaluations,BestCost
100,1742.788985618423
292,1670.3685804660272
484,1634.1747705477399
676,1603.7214020380284
868,1519.6173744812588
1060,1477.5095001745553
1252,1455.1981414144352
1444,1445.381489283406
1636,1412.2956557235016
1828,1362.8734399036814
2020,1349.3528231337098
2212,1315.1512546420743
2404,1291.958215532621
2596,1287.355203753997
2788,1282.9631312170507
2980,1274.5389065167296
3556,1251.1025978288062
4132,1243.2269820435731
4708,1241.6611356283058
4900,1240.7327170063002
5092,1199.2326295916073
5284,1175.778353288464
10660,1174.650188238726
14884,1172.5197892275287
16228,1161.9369188186279
17764,1156.8218678124058
18148,1153.6077288908225
26980,1153.136315388246
35236,1144.7536258143753
