Evaluations,BestCost
100,657.8262519950471
292,612.0267476222751
484,592.619291993109
676,572.737957396022
868,553.3305017668558
1060,544.7089729942022
1252,537.6982826078766
1444,525.5589945491205
1636,522.0657292440933
1828,519.604823707528
2020,519.5447076629929
2212,518.0160222067743
2404,515.888862643783
2596,515.8888626437829
18724,503.4123883163817
19108,486.5956284287014
19300,480.46221854758187
19684,476.9689532425547
19876,474.50804770598944
20068,466.3578672200432
216484,463.4673258579142
219940,459.9355271074616
220132,452.62866547090334
220324,452.6286654709033
221092,450.84301163879996
221668,438.02111828954963
223780,431.2956507916883
