Evaluations,BestCost
100,704.6977460138846
292,660.2247626759092
484,633.0795580651318
676,613.1828031875003
868,600.4129921600916
1060,547.0016380137549
1252,523.8827472618485
1444,517.1700812990758
1636,502.6172877534599
1828,487.1112199553391
2020,482.66044875473045
2404,466.5203839166616
2596,464.52937012989156
2788,451.70747678064123
2980,444.1461932514596
3172,440.7245777662661
3364,436.20283687537477
3556,429.4416543057865
3748,423.2828593924525
3940,423.28285939245245
4132,420.11094449021016
4324,415.0272355694396
4516,408.0998200092549
4708,404.9279051070126
4900,393.4071636813279
5476,393.22062014159184
