Evaluations,BestCost
100,1750.3362703779476
292,1690.2960627612747
484,1621.8826016376747
676,1568.5489556153157
868,1445.806069786368
1060,1386.1945418151395
1252,1300.6629262963536
1444,1254.834938411795
1636,1227.9677345265789
1828,1218.051527652388
2020,1203.4655431115045
2212,1152.0622231864998
2404,1150.8422988127638
2596,1143.5771466359367
2980,1141.1886628468437
3172,1138.0830959217353
3364,1117.1247049956428
3940,1105.8582769565542
4132,1086.6987673552176
4516,1072.262529500217
4900,1059.116648323038
5284,1053.9765973096146
8164,1052.633427642546
9124,1041.87435857561
12772,1041.3669996034573
13540,1037.6092628987246
23140,1035.446882009341
32356,1035.3525275105246
36772,1029.8208241061525
40228,1027.7696228636073
45604,1019.8282515366894
45988,1019.5564626238039
49828,1015.4630820228753
