Evaluations,BestCost
100,1130.1417834560023
292,1097.0665015078312
484,968.4091698430066
676,904.8100519085606
868,867.7733906459465
1060,814.6302842355756
1252,809.9716520134112
1444,803.1027313351609
1636,800.5443204330129
1828,797.7377189394828
2020,793.4618356231109
2212,787.9844580764003
2404,785.9467356516958
2596,784.58917590101
2788,782.3818652815031
2980,781.1899197399064
3172,780.8827832306079
3364,777.7928640851351
3556,776.6009185435385
3748,776.3293526770694
4708,775.6392109719006
9316,775.6239439427374
10660,772.3621065429218
11044,771.7137743061182
11812,769.6819438689031
12580,767.3774359623053
12964,766.52905603771
13156,765.6805584688013
13732,765.5919085606613
14116,758.451422015942
14500,756.9147638627641
22564,756.500034886111
23332,754.0756961508961
23524,745.0354195510191
23716,744.5366470886047
23908,736.7229574015531
24100,734.5523900762769
24292,733.031681789493
24484,732.3187873596138
24676,731.4236923052359
25252,728.1737699025568
25636,727.0828232942752
26020,725.8123337114217
27556,725.4073786146117
33700,724.3643975313756
35044,724.0586367839323
38500,722.8070753709544
39076,721.1871936456677
39844,721.1591038576889
43492,720.8781079025616
50020,720.6295752279527
50404,718.3109118951056
