Evaluations,BestCost
100,806.3242517316489
292,795.5530531359684
484,726.810961597981
676,713.094583235037
868,702.5411462985855
1060,701.02058174301
1252,699.883284682383
1444,696.9738815061295
1636,689.6398780900166
2212,689.5070509652419
2404,685.9725875770248
2596,684.1928968973751
3172,675.5726145145076
3364,674.1533235382833
3556,667.7116471427428
3748,663.846242482037
3940,651.4951810391955
4132,645.1791657613753
4324,637.5281292238102
4516,625.4864425706933
4708,605.6947290616516
4900,604.2754380854274
5284,603.3498889565215
6628,602.1205591643566
84580,599.5284333802242
84772,596.9954794881642
84964,596.5532494589869
265060,596.405667955603
