Evaluations,BestCost
100,3426.700278939173
292,3288.604063867197
484,3139.003728887228
676,3060.4164504925784
868,3025.4331899826434
1060,2952.865927545818
1252,2903.296668894351
1444,2822.185466101924
1636,2795.0502490046383
1828,2739.698959247951
2020,2695.299022777664
2212,2676.950274191202
2404,2641.4599838716404
2596,2620.8217306790048
2788,2602.9476046381305
2980,2560.935936245629
3172,2549.283584848553
3364,2539.3399569051817
3556,2501.158041301991
3748,2478.1276550449084
3940,2458.623908230985
4132,2433.2280215621154
4324,2363.424697976297
4516,2351.458338481184
4708,2347.4990022932157
4900,2343.2202141130656
5092,2322.7817312538436
5284,2318.2963204655966
5476,2279.834036657723
5668,2276.181288420543
5860,2264.8505769698
6052,2256.128664920039
6244,2227.7881251867675
6436,2209.4415434243924
6628,2192.784521124648
6820,2184.4808231250454
7012,2183.513937301829
7204,2165.1253574129787
7588,2161.1271071220012
7780,2155.9185302888554
7972,2135.045715573913
8164,2130.920743917499
8356,2106.314675669765
8548,2105.2534782416933
8740,2096.357458910083
8932,2092.04910995087
9316,2090.1778423734713
9700,2088.4249477039853
10084,2083.649650531761
10276,2081.3010047240364
10468,2080.053493968164
11812,2070.1107386304075
12388,2055.6685337344193
12964,2050.2756574441264
13348,2029.192439531144
13540,2024.1359304628636
13924,2019.4210256080116
14116,2018.6305912211642
14308,2000.7903836065022
14500,1991.7967932761676
14884,1991.4832278595795
17764,1990.3696540718895
18148,1969.2275561443892
19492,1960.0559216885865
19876,1956.3244327996938
20260,1946.2563238685905
20644,1938.3394847454674
21796,1927.2396877459878
22180,1926.9705813132687
22372,1925.2698449744687
22756,1920.100055254775
22948,1905.1152647409008
23140,1905.0793270612187
23332,1902.0818956374821
23908,1895.8835198040583
24100,1878.4057182881966
24292,1875.8802818108147
26020,1874.4382846461729
26596,1860.4984359037392
28516,1854.371164065288
29860,1849.3961078376474
32164,1828.8899012275322
34468,1828.2309404465873
34852,1827.291133997647
35236,1789.2183831966124
35620,1786.5426970633655
35812,1759.982256917531
36004,1757.947408949119
36388,1751.7926812236399
36580,1726.6436342289828
36772,1726.4429121211767
37156,1723.8847155473654
40612,1723.8847155473652
40996,1705.4146562312458
42148,1685.2857330739027
43300,1677.8493319649929
43684,1674.1189400253452
44260,1668.6140351291479
44836,1647.7123769933628
45604,1643.8385674663996
48676,1641.8216967183585
49060,1641.526735957264
49636,1639.9618429940228
51172,1631.7811201094473
52132,1630.8369135445587
52324,1630.225392169565
56164,1624.6860531991642
56548,1624.1393405969816
58660,1616.06461729763
60004,1615.0353417229835
64612,1611.4971085107873
68452,1611.4822106071815
86500,1608.8877214521037
86884,1608.2936397864812
87844,1605.744758452895
125284,1605.7416837806472
129124,1605.2255269382276
129508,1604.916706289613
140452,1603.989941445668
150244,1603.9508254509951
162340,1602.9235024945435
227428,1602.8919076777174
