Evaluations,BestCost
100,2422.3099204859404
292,2387.703548625048
484,2294.378994158374
676,2212.8797099245435
868,2177.4481947040636
1060,2117.240482124206
1252,2086.52313656114
1444,2038.0481207757462
1636,2000.3164096970943
1828,1974.3289807472904
2020,1929.9737965081893
2212,1895.2885910169084
2404,1869.388785498146
2596,1838.0490917340012
2788,1810.9357470761502
2980,1803.3129704744663
3172,1781.4706153524346
3364,1763.1330991988857
3556,1733.5067635366674
3748,1720.0789384851923
3940,1711.9359767915307
4132,1694.4525052028746
4324,1662.6285883029686
4516,1652.661660252747
4708,1637.236939257192
4900,1627.3354617937794
5092,1622.03778134278
5284,1596.0767681224675
5476,1587.395545736546
5668,1575.756272626701
5860,1571.7089850129473
6052,1566.308348076732
6244,1556.4706542410527
6436,1546.425965132699
6628,1518.1142322538428
6820,1473.2108606869192
7012,1445.1717855510117
7204,1443.1876148807398
7396,1434.7121006003392
7588,1420.6540980361117
7780,1419.8219089845911
8164,1393.5858282281765
8548,1387.8002488068798
8740,1381.8153120173163
8932,1368.973559801925
9124,1368.060188829095
9700,1360.3257157004052
10660,1359.1884076680492
10852,1340.9557044203486
11428,1340.0959145256058
11620,1337.9869014915769
12004,1332.9126666764207
12388,1330.1540117273814
12772,1313.5009586287779
12964,1311.8339404675646
13156,1309.087788514629
13348,1294.4624272303872
14116,1294.0528735115736
14692,1286.6852297796731
15076,1268.288005672082
15268,1266.8030422764448
15652,1266.7768451621635
15844,1262.1960755321604
16036,1261.459024098887
16228,1258.2471746628464
17380,1253.947300192948
18340,1253.3535647684544
19108,1251.767557366097
19492,1250.7661006865458
19684,1237.662990888459
20260,1237.6629908884588
20836,1236.7479859529294
21220,1235.8092729068608
21412,1234.320752447271
21604,1229.9981338193697
23524,1225.0503869072345
24100,1223.9683819036197
26212,1223.1620805887912
26788,1220.0562007718975
27556,1218.256436264366
30052,1215.4872026841226
30436,1213.50965814122
33316,1206.3187112667224
34084,1206.2915806480094
35428,1192.5845315887022
37732,1189.0005922898135
38308,1184.8267013937364
39844,1175.0686292981084
40612,1171.5815352675534
41764,1166.5664636981726
42916,1158.065735024542
47908,1135.0489221875841
48100,1133.56833529064
48484,1125.2219019926233
49060,1118.5664169533318
49252,1110.8758209940202
49636,1109.5635255331642
49828,1107.9710803509154
50020,1106.6587848900592
50212,1096.8836637184638
50788,1096.8688436779555
51364,1087.2053585685562
51940,1085.2836997413915
52324,1085.2836997413913
52900,1084.155179169216
54820,1076.4042300220226
55972,1067.8776225263798
57508,1063.0754862401118
58276,1063.0608250960597
58468,1062.3520810654081
62116,1061.1779742296062
66916,1052.418030851343
67684,1045.9606931270573
67876,1042.7058447739669
71524,1041.744992671271
73828,1041.1745517160646
82084,1040.057626366436
106660,1039.7742367038907
110692,1032.57519641475
112996,1024.7894248969972
135268,1024.6056572602408
137764,1024.6056572602406
144100,1022.1601567082362
145636,1019.8108358665706
150244,1016.8119457272833
150820,1016.7038528492792
151012,1015.8702674507994
152548,1015.6203687232322
154084,1015.6203687232321
159844,1015.0878829270489
173860,1014.8654758192029
181348,1011.2150512169752
183652,1009.9755842616506
187492,1009.5990259206943
284452,1008.3734245314529
332644,1007.7869756456699
334564,1006.9851669854127
