Evaluations,BestCost
100,1480.152278730636
292,1392.7082121189255
484,1370.993472293974
676,1335.0455292803126
868,1305.2226986923954
1060,1265.929961955085
1252,1245.924105302048
1444,1230.8365390937943
1636,1218.0767088227676
1828,1207.4745317245704
2020,1191.1391126231615
2212,1161.8379645396576
2404,1129.8711244656433
2596,1116.8233944398075
2788,1115.5845202763187
2980,1090.6297000139368
3172,1077.0474657792813
3364,1041.2723732425673
3556,1025.8858846298838
3748,1023.5977385528676
4132,1006.5325831348393
4324,999.2403800504738
4516,996.1987800566158
4708,983.2327296874255
4900,982.4152536792926
5092,970.1085616857373
5284,951.4292003178952
5476,946.5585815992679
5668,944.7671122256389
5860,932.6362656369145
6052,921.5384783400245
6244,910.0618695201312
6436,908.5033484802277
6628,907.1499174456239
7588,897.9126944241516
7972,895.4198864910946
8164,891.7403743710819
8932,889.9104690706297
9124,886.7959519803848
9316,874.7393038601045
9700,869.3754296453659
10276,869.1809654078543
10468,868.8959926843821
10660,853.2104486586152
10852,845.0872857925077
11044,838.7168563124511
11236,824.882705600242
11428,818.4796219396328
11620,812.714499034706
11812,807.9805427500554
12388,794.3165137630813
12580,766.545735468523
12964,760.0486297077375
13156,755.0171268239949
13348,752.9607317119937
13540,748.2694437133057
14308,741.5594284280797
14692,728.1480244693936
14884,728.107151858169
15652,726.3964686065625
16036,718.5174028088794
16228,717.1280091035436
16612,709.5824498886979
19492,692.3701900038606
20068,686.5061572581808
20452,686.2967219003472
20836,684.6705581134513
21028,683.9125377996181
23524,673.2164620603787
25060,671.1761436275053
28516,670.6564863434108
29668,667.406715960107
33316,665.1319284098352
35620,664.1769578872587
35812,661.3766249940327
37348,652.251635417051
37540,651.0859300001888
38500,649.6075845848868
45412,647.925370096725
45604,645.4785227788855
46564,644.6131499953269
46948,643.2254351735717
48100,643.1845625623471
49444,642.3782368749894
49636,639.9857246829519
59812,635.6630052542598
60772,635.3599798331119
61156,629.8711866172091
64036,629.8711866172089
67108,627.0171982478582
67492,623.1029645541528
118564,621.1103575362526
