Evaluations,BestCost
100,1005.1612282396458
292,1003.5322460684254
484,925.99546806627
676,874.6523238281922
868,866.2654932739733
1060,832.8668786204719
1252,825.239932149233
1444,810.9132631967681
1636,806.454963018771
1828,799.6927429611715
2020,792.2424404024163
2212,787.1744709147401
2404,783.1257221831186
2596,781.9541493078648
2788,779.6507249734457
2980,779.1017860939327
3172,776.7467859135644
3364,774.4433615791454
5092,774.4373391008353
14308,774.2017160897011
14500,766.5848936607846
14884,762.8582094297634
15076,760.3308414919061
241252,728.7736219022299
241444,728.2611194834988
241636,728.1416870453788
241828,725.4759071682674
