Evaluations,BestCost
0,3613.5899239823
100,3371.0036605471555
292,3219.541907271311
484,3042.8700434370517
676,2926.610514041451
868,2762.2438875955345
1060,2685.8440955879505
1252,2613.0772505610626
1444,2544.1843153969503
1636,2443.6144430829963
1828,2391.7704679299814
2020,2362.657900027225
2212,2331.448952504188
2404,2291.93319533096
2596,2228.941158787477
2788,2214.0865313105423
2980,2167.783197182326
3172,2115.9392220293116
3364,2060.8306494883377
3556,2048.4008050305474
3748,2031.4238574263268
3940,1993.7953380851247
4132,1960.1128413577992
4324,1954.0803025839807
4516,1935.4734524453625
4708,1924.657514075969
4900,1881.986514341092
5092,1863.5771134056756
5284,1851.2341706568434
5476,1846.6642900391673
5668,1843.0838393554898
5860,1837.9221201152766
6052,1822.566840013212
6244,1821.727230350775
6436,1819.2768717960762
6628,1792.5112463403366
6820,1765.1080750228075
7012,1761.260686440074
7204,1749.9645051734549
7396,1747.4760145880523
7588,1746.5317426780534
7780,1726.1687228803034
7972,1724.3584098336032
8164,1715.1220860043395
8356,1711.1223022789986
8740,1708.9459923976485
8932,1706.6569009844113
9124,1704.657117259071
9316,1704.2479514076647
9508,1702.684208231495
9700,1693.111240316109
10084,1692.7807055256628
10276,1601.294962689117
10468,1600.1310303372932
10660,1597.414125736643
11044,1592.2905609766738
11428,1589.4621338519275
11620,1589.0907216728676
11812,1583.3840135132996
12004,1583.234564124662
12772,1580.3730350165438
12964,1557.353258254183
13156,1554.6020645606302
13540,1551.2182709507604
14116,1550.8785461342509
14500,1550.1674578234847
14884,1548.9102819836608
15076,1548.7716473479759
15268,1547.83111912097
15460,1544.6278103963064
16804,1544.5788527512918
17956,1543.4074586182307
18724,1539.8109284755985
20068,1537.5855430926547
20644,1537.5855430926545
22372,1536.3640393642572
23332,1530.7461053787245
23524,1528.664714157108
23716,1525.7419315769964
23908,1514.3255237119977
24100,1510.0734888853176
24484,1506.789706506502
25444,1506.7746068756267
25636,1497.8524451755363
25828,1495.88881788992
26788,1494.1725383447238
27940,1493.0832584986495
28516,1492.0864647965714
28708,1489.1646772183806
29668,1486.2062675992815
30052,1486.2062675992813
30820,1485.1841429714768
31012,1483.377840474535
31780,1482.372407726415
32932,1481.4090062335285
33700,1481.1021374900367
34084,1479.9028989157446
34468,1479.1942170766988
35044,1479.1918982361183
35236,1479.1557584112877
35428,1468.3668668252365
35812,1451.04827086286
36004,1443.049404273449
36196,1441.2481818915346
36580,1440.336007905786
36772,1439.1948722427505
36964,1438.276359126929
37156,1434.2850170975826
37540,1433.1750827678072
37732,1433.1727639272267
39076,1432.9772394842148
39268,1430.9772394842148
40036,1430.3188627746235
40420,1428.37494336334
41188,1428.3552104812136
41572,1390.5462979411093
41764,1386.798233843314
41956,1384.6587899890185
42340,1343.5357176147047
42532,1340.7368512713642
42724,1340.507906215418
43300,1339.4727975151106
43492,1339.427543188467
43684,1339.4270230551058
44260,1336.6658020089785
44452,1334.8128485053287
45028,1334.8123283719676
46564,1333.971853785383
46756,1330.8128485053287
46948,1329.7629384272327
48484,1329.4236190960135
48868,1329.2851773708594
49828,1329.2848398608776
53092,1326.4613155076577
54052,1326.1926515965122
54436,1325.0380197402278
54820,1324.7317401805117
55204,1323.2042136454934
55396,1323.2040207349623
56164,1322.8642959184529
56356,1321.7711506859473
56548,1321.292791233753
59620,1320.9775971849726
60964,1320.448401907342
73252,1319.6331202018348
76132,1318.7926456152502
