Evaluations,BestCost
0,3439.169939204699
100,3248.5119980934246
292,3161.83629564606
484,3115.116607160476
676,3037.055530429922
868,2973.2759503570355
1060,2935.8472220084886
1252,2865.9519399185265
1444,2787.71334723701
1636,2750.8003873460966
1828,2699.0695189807884
2020,2651.5278856260957
2212,2613.8330472156904
2404,2544.420881982547
2596,2527.791097002485
2788,2472.918561988393
2980,2458.825817585454
3172,2416.7446582099915
3364,2392.5019962293845
3556,2365.421622953765
3748,2347.7071721323214
3940,2333.0158889103536
4132,2301.0625907578096
4324,2265.833531778948
4516,2260.047193998918
4708,2247.797934062666
4900,2232.7987735448087
5092,2217.5986023387263
5284,2204.3995802703353
5476,2189.0036803001635
5668,2170.28414585721
5860,2146.8725841367213
6052,2138.850998933087
6244,2130.9635811924322
6436,2119.34925778086
6628,2108.244185250039
6820,2088.170205620247
7012,2088.0975474971774
7204,2085.2583201086513
7396,2064.309891737288
7588,2059.1420682612834
7780,2031.5262208384274
7972,2017.9495832662055
8164,2010.4520823694252
8356,2007.618514450046
8548,1999.806279752896
8740,1986.6072576845054
8932,1977.1142738997255
9124,1964.946645618365
9316,1955.6822148006709
9700,1947.1839727791328
10084,1944.6360510386892
10468,1933.424213733827
10660,1926.9687654147276
10852,1918.6836701965149
11044,1897.6116880533586
11236,1892.0389460606343
11428,1884.9328559536734
11620,1878.477407634574
11812,1870.594895033447
12196,1865.6293829399726
12388,1857.0611923343429
12772,1840.3207576003592
12964,1834.5792917491808
13156,1833.0259754111908
13540,1829.8364912151956
13732,1816.0123731099538
13924,1807.621783968567
14500,1799.2284034171812
15268,1791.0974797009594
15460,1785.2280286391374
16228,1781.1932001789705
16612,1769.2422459617537
16804,1767.3681769683217
16996,1764.4862967626507
17380,1752.101386563382
17572,1735.5707160161016
18340,1735.4931122927103
18532,1734.5454858670912
18724,1727.362188576489
19108,1706.7666114233816
19492,1706.616857958622
19684,1704.849421914342
20644,1701.0602168232867
20836,1699.9768455344563
21028,1696.4118660766692
21220,1696.4073592377727
21412,1691.1051207536818
21796,1688.2015342319269
22180,1680.840274606485
22756,1678.543106724661
22948,1677.8379713751078
23140,1672.2779578854238
23524,1669.7791700950181
23716,1664.8948982819281
24292,1664.6168241750815
24484,1651.3010602227498
24676,1642.1688482698778
25252,1634.0379245536565
25444,1633.6987106491151
25636,1629.8910436995195
26020,1621.3041872022181
26212,1613.8965004531456
26788,1613.5572865486042
27172,1612.0795352309406
27364,1603.8580852634043
28324,1597.2656246275496
28516,1586.8905062893655
28708,1584.2290345950482
28900,1573.2524334111802
29284,1571.2607144535089
29476,1566.2092697380367
29860,1566.132830170365
30052,1566.1093363160373
30244,1562.070756798418
30436,1560.3075189954113
30628,1554.5918591211964
30820,1553.4259578515823
31012,1553.305482367915
31396,1550.1319799766395
31972,1550.1084861223121
32548,1550.055829770719
32740,1549.9314589342173
33508,1545.5938833586074
33700,1543.7410245312515
34660,1542.907338008876
35044,1542.898167704372
35236,1542.8506999594767
35812,1540.7621610339909
36004,1539.284409716327
36388,1536.8093553299504
36772,1530.8402198597323
36964,1530.2577675565124
37156,1528.4153297304001
38116,1527.3319143623241
38308,1525.6325059867404
38692,1524.126629223486
38884,1516.8307385846192
39268,1504.032439561484
39460,1477.7747897104427
40228,1477.228886829017
40420,1470.8667353667201
41188,1469.9275851947186
41380,1469.1703595484703
42724,1466.8447007978857
42916,1466.5211253305615
43492,1456.047243084839
43876,1454.4681207488873
44068,1454.2634002584966
45412,1450.8788226894023
45604,1447.1642174947553
45796,1435.9676912925563
46180,1427.9759619834588
47332,1423.8177693300102
47524,1420.1416222039927
47716,1420.0211467203255
47908,1417.0095580180162
48100,1414.610449400637
48676,1409.6855275323971
49444,1407.2855334015499
49828,1406.2024335254782
50980,1396.9302410933171
51748,1389.7377117390622
52708,1389.032916419886
53092,1388.787092036263
53284,1386.7940648202311
53476,1368.2530597197378
54052,1367.7190300742304
54820,1360.6885476699858
55012,1357.2836293226978
55204,1355.790408624926
55396,1349.205395561939
55588,1344.17657241378
56356,1343.7406080956525
57508,1338.2785778370735
58852,1337.1309537909126
59236,1334.1807740022648
60580,1334.1030529822494
61156,1331.9433624111064
61732,1327.6831959054036
62500,1319.8359849978558
63268,1308.9747303065626
64036,1308.9747303065622
65188,1304.9086468608382
65380,1300.7537077383024
65956,1290.589603874143
67108,1290.4625980790738
67684,1288.0681974185468
70372,1286.910667424958
71716,1286.6381090381058
72292,1286.5700744263572
74980,1286.134399623977
75748,1284.5482968380134
76708,1281.595830706324
77476,1276.121419114544
79012,1276.1214191145439
80932,1275.5694365513941
89956,1275.1645263627677
93604,1271.904556007113
94372,1271.7010244846253
95524,1270.4165481183647
96868,1268.2855130284584
97828,1263.8159265425604
98596,1263.697695173387
99940,1263.2693896018695
100324,1263.170888353594
101284,1262.2072763940446
101860,1258.260302560007
107044,1256.9818330116286
116260,1253.0578440884494
125668,1252.1794782300335
127396,1252.1322107111357
139684,1251.8530964149954
141028,1249.637223646611
141412,1247.3627388910163
143332,1247.3181998104092
143524,1247.1262405385453
144100,1246.863043041059
149476,1246.2549669733476
150436,1246.162880495956
151012,1240.6236677355193
163492,1240.1078974050643
189796,1239.8593617407703
217444,1237.1712953750769
263524,1236.2651794784078
300196,1233.9658731393868
305380,1233.1448472854447
