Evaluations,BestCost
0,3082.0199123559455
100,1472.924814192165
302,1464.653008731167
504,1432.5787878194062
706,1423.2799876770507
908,1406.584401448522
1110,1397.5467502652427
1312,1387.020263349532
1514,1375.3724356977705
1716,1368.8383863266577
1918,1357.0532413039605
2120,1348.9122944231879
2322,1339.0510940840031
2524,1338.0639596088722
2726,1330.6322473886555
2928,1326.1701940722362
3130,1324.8861725726708
3332,1322.7113380319354
3736,1322.0663543524188
3938,1319.5154162550211
4140,1316.5354016801052
4746,1314.499092186646
5756,1312.810706715583
6968,1309.3942991083004
7978,1301.9969974611558
15048,1300.533132698651
15452,1300.5331326986507
