Evaluations,BestCost
0,2058.294770148389
100,1003.3633587603102
302,971.3130295109424
504,945.9964582146008
706,903.3891571732927
908,899.5991104747369
1110,873.7230102766264
1312,859.3872128950293
1514,842.6459721473738
1716,838.12297570969
2120,836.064984964873
4140,834.431758937931
4948,830.6517524499179
5352,830.5574709227926
5958,815.0087564016076
6160,811.0629299021364
191596,810.133570028127
193212,804.1391808118199
194020,802.3221566944856
204120,802.029650112934
215432,797.4740745177895
215634,797.4740745177894
