Evaluations,BestCost
0,3705.1588429082926
100,1739.335830137634
299,1660.1506611543252
498,1642.7414810492014
697,1568.9794416808627
896,1559.4357637452456
1095,1523.4622828488173
1294,1506.4180637681188
1493,1505.857808962742
1692,1499.688118503891
1891,1490.919977146831
2090,1489.8765854204746
2289,1484.1069757623227
2488,1466.5808093514274
2687,1465.773180904093
2886,1461.7898713657878
3085,1460.5447763708048
3284,1456.530534562015
4080,1454.7297288219245
4279,1446.8992437285597
4478,1444.2169966298154
4677,1430.4885848197594
4876,1424.7928973766652
5473,1420.848414324247
5672,1420.6830867714814
5871,1419.6558014451025
6070,1417.8760352629058
6269,1417.3755071728158
6468,1416.372156314623
6866,1388.2117524737798
7264,1388.2110117272491
7463,1387.1844671474007
7662,1380.5871330680877
7861,1380.5282384452833
8060,1374.3798446422163
8259,1361.549459779871
12239,1359.9729541653128
12836,1358.6571490339259
13234,1358.1542941950474
13632,1356.8827787207815
35124,1356.720463698249
