Evaluations,BestCost
0,3739.342151967676
100,1761.2584923209645
299,1694.7773266307775
498,1692.2280777203268
697,1679.865930899384
896,1677.651312002797
1095,1612.62356898884
1294,1609.8867658176991
1493,1606.2106724819255
1692,1574.5598245963838
1891,1561.305200276021
2090,1558.464716054084
2289,1531.165932873113
2488,1528.0810561780913
2687,1520.483981479082
2886,1513.301243832569
3085,1512.6975840763605
3284,1509.0214907405868
3483,1504.6820267319213
3682,1501.9216491980885
3881,1501.4305086462568
4080,1501.0001213879355
4279,1496.3860368098003
4478,1488.4675608481568
4677,1475.7777782662004
4876,1464.894112760285
5075,1463.2029227667977
5473,1462.3435003238421
9055,1461.6875504992427
20398,1461.4591997232694
27164,1461.2167332406386
27363,1453.3857576727453
27761,1445.964025960551
28756,1443.1818697994852
29353,1442.0379888306452
29552,1442.037988830645
29751,1442.0377511008226
30348,1442.0377511008223
32935,1442.0317487584712
35124,1437.816750898226
35522,1428.6894316171122
82486,1427.7636854065902
