Evaluations,BestCost
0,4070.3534815826297
100,1703.1752222496507
302,1672.5024219610832
504,1626.118984680546
706,1607.6422215393727
908,1590.5457515379464
1110,1552.3362281488598
1312,1523.8737156331558
1514,1506.7772456317296
1716,1491.5169540062602
1918,1482.933073484091
2120,1478.8137940201689
2322,1473.1857327937028
2524,1471.5288785442103
2726,1468.4235524432884
2928,1462.1530185856927
3130,1457.741790881889
3332,1452.4804846840066
3534,1450.4490290222432
3938,1449.653648909534
4140,1449.5014995527918
4544,1438.9614959725984
4746,1438.166115859889
5150,1436.1930115375317
5756,1430.9237171454122
18078,1429.5727557718517
19088,1429.516852368397
19694,1416.3671968760682
20098,1416.2111467657796
240682,1410.3361911905433
241086,1408.3773543023135
263508,1407.9368139029675
263912,1395.4700487177754
264518,1393.67414020459
