Evaluations,BestCost
0,3908.6582779804817
100,1801.4922637817886
300,1712.9523525501463
500,1688.9297404044719
700,1662.1683824884358
900,1647.4487472673509
1100,1632.08530825988
1300,1601.2860026277995
1500,1576.4831083082554
1700,1568.8819767313366
1900,1525.808715955003
2100,1512.970847534405
2300,1506.7757553871047
2500,1477.3419339147988
2900,1467.4008428824886
3100,1460.078495020053
3300,1459.8228195482625
3500,1456.5221248363184
3700,1455.264404312493
3900,1448.4968574172156
4100,1434.2402164660361
4500,1417.1100367082772
4900,1413.804112019195
5300,1405.9789742713324
5500,1403.7008487043447
5700,1403.2342172111646
6100,1400.6002326255903
6700,1397.6383481255784
7700,1397.1662121705788
8100,1396.696094787479
9500,1394.190847633701
9900,1388.7619446995207
11100,1387.844959936657
14100,1381.4682368356584
121900,1377.7690108829195
124100,1371.9657135913453
124500,1361.9345480096285
139300,1361.6672317660618
