Evaluations,BestCost
0,2510.500505432067
100,1207.1918046878195
301,1177.805866497704
502,1154.7001846335133
703,1146.3746543913521
904,1136.9981758480212
1105,1134.3440150880979
1306,1121.6329259980625
1507,1115.4529015668313
1708,1100.4460471942216
1909,1099.0366619729825
2110,1096.6062525700213
2311,1096.5533652748486
4723,1087.7019324884122
5527,1080.8966453156656
7537,1078.4073936504274
23818,1070.4091710042371
24220,1056.1713654952061
24622,1055.2383655946396
24823,1047.7566957587812
25024,1047.6429296480026
